lat,lon,psl
-88.1151832460733,273.75,-45.266796
-88.1151832460733,275.0,-45.286938
-88.1151832460733,276.25,-45.301533
-88.1151832460733,277.5,-45.305325
-88.1151832460733,278.75,-45.294598
-88.1151832460733,280.0,-45.308292
-88.1151832460733,281.25,-45.34154
-88.1151832460733,282.5,-45.376698
-88.1151832460733,283.75,-45.413586
-88.1151832460733,285.0,-45.44926
-88.1151832460733,286.25,-45.48137
-88.1151832460733,287.5,-45.51364
-88.1151832460733,288.75,-45.542103
-88.1151832460733,290.0,-45.571426
-88.1151832460733,291.25,-45.601063
-88.1151832460733,292.5,-45.628498
-88.1151832460733,293.75,-45.654583
-88.1151832460733,295.0,-45.686478
-88.1151832460733,296.25,-45.717823
-88.1151832460733,297.5,-45.75044
-88.1151832460733,298.75,-45.780804
-88.1151832460733,300.0,-45.809204
-88.1151832460733,301.25,-45.833584
-88.1151832460733,302.5,-45.852467
-88.1151832460733,303.75,-45.860073
-88.1151832460733,305.0,-45.845245
-88.1151832460733,306.25,-45.824917
-88.1151832460733,307.5,-45.816822
-88.1151832460733,308.75,-45.814972
-88.1151832460733,310.0,-45.818375
-88.1151832460733,311.25,-45.825825
-88.1151832460733,312.5,-45.82662
-88.1151832460733,313.75,-45.823547
-88.1151832460733,315.0,-45.82381
-88.1151832460733,316.25,-45.82034
-88.1151832460733,317.5,-45.822754
-88.1151832460733,318.75,-45.82274
-88.1151832460733,320.0,-45.820847
-88.1151832460733,321.25,-45.81534
-88.1151832460733,322.5,-45.81282
-88.1151832460733,323.75,-45.82311
-88.1151832460733,325.0,-45.845043
-88.1151832460733,326.25,-45.874523
-88.1151832460733,327.5,-45.92044
-88.1151832460733,328.75,-45.963215
-88.1151832460733,330.0,-46.001263
-88.1151832460733,331.25,-46.04716
-88.1151832460733,332.5,-46.095234
-88.1151832460733,333.75,-46.164867
-88.1151832460733,335.0,-46.231182
-88.1151832460733,336.25,-46.293766
-88.1151832460733,337.5,-46.35522
-88.1151832460733,338.75,-46.386166
-88.1151832460733,340.0,-46.404713
-88.1151832460733,341.25,-46.431255
-88.1151832460733,342.5,-46.46443
-88.1151832460733,343.75,-46.509552
-88.1151832460733,345.0,-46.57387
-88.1151832460733,346.25,-46.62952
-88.1151832460733,347.5,-46.665543
-88.1151832460733,348.75,-46.69972
-88.1151832460733,350.0,-46.729267
-88.1151832460733,351.25,-46.763012
-88.1151832460733,352.5,-46.793278
-88.1151832460733,353.75,-46.820217
-88.1151832460733,355.0,-46.861347
-88.1151832460733,356.25,-46.901745
-88.1151832460733,357.5,-46.93982
-88.1151832460733,358.75,-46.998287
-87.17277486910994,0.0,-46.570293
-87.17277486910994,1.25,-46.92552
-87.17277486910994,2.5,-47.136463
-87.17277486910994,3.75,-47.16681
-87.17277486910994,5.0,-47.191433
-87.17277486910994,6.25,-47.208363
-87.17277486910994,7.5,-47.219547
-87.17277486910994,8.75,-47.26123
-87.17277486910994,10.0,-47.456028
-87.17277486910994,11.25,-47.583588
-87.17277486910994,12.5,-47.706165
-87.17277486910994,13.75,-47.764206
-87.17277486910994,15.0,-47.749664
-87.17277486910994,16.25,-47.73042
-87.17277486910994,17.5,-47.707012
-87.17277486910994,18.75,-47.68083
-87.17277486910994,20.0,-47.652023
-87.17277486910994,21.25,-47.620514
-87.17277486910994,22.5,-47.586544
-87.17277486910994,23.75,-47.551083
-87.17277486910994,25.0,-47.51357
-87.17277486910994,26.25,-47.582428
-87.17277486910994,27.5,-47.707367
-87.17277486910994,28.75,-47.744675
-87.17277486910994,30.0,-47.768543
-87.17277486910994,31.25,-47.792164
-87.17277486910994,32.5,-47.816723
-87.17277486910994,33.75,-47.861034
-87.17277486910994,35.0,-47.93509
-87.17277486910994,36.25,-48.003174
-87.17277486910994,37.5,-48.072933
-87.17277486910994,38.75,-48.17451
-87.17277486910994,40.0,-48.330334
-87.17277486910994,41.25,-48.380814
-87.17277486910994,42.5,-48.435963
-87.17277486910994,43.75,-48.48987
-87.17277486910994,45.0,-48.57053
-87.17277486910994,46.25,-48.729633
-87.17277486910994,47.5,-48.7612
-87.17277486910994,48.75,-48.789326
-87.17277486910994,50.0,-48.812958
-87.17277486910994,51.25,-48.837894
-87.17277486910994,52.5,-48.86439
-87.17277486910994,53.75,-48.89435
-87.17277486910994,55.0,-48.927017
-87.17277486910994,56.25,-48.956985
-87.17277486910994,57.5,-48.994465
-87.17277486910994,58.75,-49.033886
-87.17277486910994,60.0,-49.078644
-87.17277486910994,61.25,-49.126972
-87.17277486910994,62.5,-49.17442
-87.17277486910994,63.75,-49.230152
-87.17277486910994,65.0,-49.28542
-87.17277486910994,66.25,-49.347782
-87.17277486910994,67.5,-49.40802
-87.17277486910994,68.75,-49.471424
-87.17277486910994,70.0,-49.538136
-87.17277486910994,71.25,-49.60315
-87.17277486910994,72.5,-49.66936
-87.17277486910994,73.75,-49.73911
-87.17277486910994,75.0,-49.803913
-87.17277486910994,76.25,-49.863827
-87.17277486910994,77.5,-49.925526
-87.17277486910994,78.75,-49.98402
-87.17277486910994,80.0,-50.042606
-87.17277486910994,81.25,-50.098602
-87.17277486910994,82.5,-50.14798
-87.17277486910994,83.75,-50.19885
-87.17277486910994,85.0,-50.2424
-87.17277486910994,86.25,-50.280468
-87.17277486910994,87.5,-50.328262
-87.17277486910994,88.75,-50.3748
-87.17277486910994,90.0,-50.419132
-87.17277486910994,91.25,-50.454792
-87.17277486910994,92.5,-50.47708
-87.17277486910994,93.75,-50.553715
-87.17277486910994,95.0,-50.755398
-87.17277486910994,96.25,-50.86969
-87.17277486910994,97.5,-50.93356
-87.17277486910994,98.75,-50.97582
-87.17277486910994,100.0,-51.003986
-87.17277486910994,101.25,-51.02063
-87.17277486910994,102.5,-51.02866
-87.17277486910994,103.75,-51.02625
-87.17277486910994,105.0,-51.012737
-87.17277486910994,106.25,-50.97626
-87.17277486910994,107.5,-50.92748
-87.17277486910994,108.75,-50.854473
-87.17277486910994,110.0,-50.736217
-87.17277486910994,111.25,-50.531723
-87.17277486910994,112.5,-50.274258
-87.17277486910994,113.75,-50.18511
-87.17277486910994,115.0,-50.08179
-87.17277486910994,116.25,-49.96684
-87.17277486910994,117.5,-49.850292
-87.17277486910994,118.75,-49.725986
-87.17277486910994,120.0,-49.59549
-87.17277486910994,121.25,-49.46352
-87.17277486910994,122.5,-49.32715
-87.17277486910994,123.75,-49.18837
-87.17277486910994,125.0,-49.047848
-87.17277486910994,126.25,-48.90753
-87.17277486910994,127.5,-48.76598
-87.17277486910994,128.75,-48.623825
-87.17277486910994,130.0,-48.449783
-87.17277486910994,131.25,-48.252567
-87.17277486910994,132.5,-48.065388
-87.17277486910994,133.75,-47.871838
-87.17277486910994,135.0,-47.6846
-87.17277486910994,136.25,-47.50409
-87.17277486910994,137.5,-47.32707
-87.17277486910994,138.75,-47.143356
-87.17277486910994,140.0,-46.951965
-87.17277486910994,141.25,-46.751667
-87.17277486910994,142.5,-46.55019
-87.17277486910994,143.75,-46.343994
-87.17277486910994,145.0,-46.138428
-87.17277486910994,146.25,-45.93802
-87.17277486910994,147.5,-45.737263
-87.17277486910994,148.75,-45.540173
-87.17277486910994,150.0,-45.347095
-87.17277486910994,151.25,-45.1618
-87.17277486910994,152.5,-44.990376
-87.17277486910994,153.75,-44.832672
-87.17277486910994,155.0,-44.694183
-87.17277486910994,156.25,-44.53836
-87.17277486910994,157.5,-44.382584
-87.17277486910994,158.75,-44.227283
-87.17277486910994,160.0,-44.077732
-87.17277486910994,161.25,-43.943848
-87.17277486910994,162.5,-43.795918
-87.17277486910994,163.75,-43.6297
-87.17277486910994,165.0,-43.459003
-87.17277486910994,166.25,-43.273975
-87.17277486910994,167.5,-43.09195
-87.17277486910994,168.75,-42.92354
-87.17277486910994,170.0,-42.763172
-87.17277486910994,171.25,-42.61363
-87.17277486910994,172.5,-42.473713
-87.17277486910994,173.75,-42.337128
-87.17277486910994,175.0,-42.215084
-87.17277486910994,176.25,-42.093838
-87.17277486910994,177.5,-41.952225
-87.17277486910994,178.75,-41.806244
-87.17277486910994,180.0,-41.66957
-87.17277486910994,181.25,-41.54951
-87.17277486910994,182.5,-41.449688
-87.17277486910994,183.75,-41.20927
-87.17277486910994,185.0,-40.98674
-87.17277486910994,186.25,-40.689304
-87.17277486910994,187.5,-40.449696
-87.17277486910994,188.75,-40.145473
-87.17277486910994,190.0,-39.895695
-87.17277486910994,191.25,-39.766922
-87.17277486910994,192.5,-39.46593
-87.17277486910994,193.75,-39.123215
-87.17277486910994,195.0,-38.925884
-87.17277486910994,196.25,-38.961914
-87.17277486910994,197.5,-39.09508
-87.17277486910994,198.75,-39.131607
-87.17277486910994,200.0,-39.107952
-87.17277486910994,201.25,-39.162685
-87.17277486910994,202.5,-39.350353
-87.17277486910994,203.75,-39.369938
-87.17277486910994,205.0,-39.366398
-87.17277486910994,206.25,-38.653366
-87.17277486910994,207.5,-38.064514
-87.17277486910994,208.75,-37.90436
-87.17277486910994,210.0,-37.996548
-87.17277486910994,211.25,-38.23084
-87.17277486910994,212.5,-38.505775
-87.17277486910994,213.75,-39.166904
-87.17277486910994,215.0,-39.168102
-87.17277486910994,216.25,-39.348526
-87.17277486910994,217.5,-39.603943
-87.17277486910994,218.75,-39.7599
-87.17277486910994,220.0,-39.936085
-87.17277486910994,221.25,-39.96068
-87.17277486910994,222.5,-39.871227
-87.17277486910994,223.75,-39.787277
-87.17277486910994,225.0,-39.76694
-87.17277486910994,226.25,-39.79421
-87.17277486910994,227.5,-39.861977
-87.17277486910994,228.75,-39.95095
-87.17277486910994,230.0,-40.051815
-87.17277486910994,231.25,-40.137627
-87.17277486910994,232.5,-40.220867
-87.17277486910994,233.75,-40.27478
-87.17277486910994,235.0,-40.335903
-87.17277486910994,236.25,-40.443897
-87.17277486910994,237.5,-40.574688
-87.17277486910994,238.75,-40.753956
-87.17277486910994,240.0,-40.88589
-87.17277486910994,241.25,-41.040073
-87.17277486910994,242.5,-41.1925
-87.17277486910994,243.75,-41.30153
-87.17277486910994,245.0,-41.40523
-87.17277486910994,246.25,-41.519943
-87.17277486910994,247.5,-41.628147
-87.17277486910994,248.75,-41.732468
-87.17277486910994,250.0,-41.81796
-87.17277486910994,251.25,-41.86719
-87.17277486910994,252.5,-41.886448
-87.17277486910994,253.75,-41.924168
-87.17277486910994,255.0,-41.963917
-87.17277486910994,256.25,-41.8278
-87.17277486910994,257.5,-41.7289
-87.17277486910994,258.75,-41.731274
-87.17277486910994,260.0,-41.675396
-87.17277486910994,261.25,-41.46909
-87.17277486910994,262.5,-41.332882
-87.17277486910994,263.75,-41.179256
-87.17277486910994,265.0,-41.060047
-87.17277486910994,266.25,-40.949062
-87.17277486910994,267.5,-40.857925
-87.17277486910994,268.75,-40.77062
-87.17277486910994,270.0,-40.737633
-87.17277486910994,271.25,-40.725388
-87.17277486910994,272.5,-40.73885
-87.17277486910994,273.75,-40.78458
-87.17277486910994,275.0,-40.831043
-87.17277486910994,276.25,-40.891876
-87.17277486910994,277.5,-40.921467
-87.17277486910994,278.75,-40.94434
-87.17277486910994,280.0,-40.956314
-87.17277486910994,281.25,-40.97756
-87.17277486910994,282.5,-41.03202
-87.17277486910994,283.75,-41.090294
-87.17277486910994,285.0,-41.165493
-87.17277486910994,286.25,-41.247295
-87.17277486910994,287.5,-41.32786
-87.17277486910994,288.75,-41.43276
-87.17277486910994,290.0,-41.579754
-87.17277486910994,291.25,-41.76518
-87.17277486910994,292.5,-41.970226
-87.17277486910994,293.75,-42.1646
-87.17277486910994,295.0,-42.331394
-87.17277486910994,296.25,-42.43782
-87.17277486910994,297.5,-42.513477
-87.17277486910994,298.75,-42.57759
-87.17277486910994,300.0,-42.6238
-87.17277486910994,301.25,-42.63571
-87.17277486910994,302.5,-42.625706
-87.17277486910994,303.75,-42.600826
-87.17277486910994,305.0,-42.581333
-87.17277486910994,306.25,-42.579937
-87.17277486910994,307.5,-42.60672
-87.17277486910994,308.75,-42.650524
-87.17277486910994,310.0,-42.72043
-87.17277486910994,311.25,-42.79958
-87.17277486910994,312.5,-42.868164
-87.17277486910994,313.75,-42.941376
-87.17277486910994,315.0,-43.014843
-87.17277486910994,316.25,-43.082066
-87.17277486910994,317.5,-43.143414
-87.17277486910994,318.75,-43.192505
-87.17277486910994,320.0,-43.24071
-87.17277486910994,321.25,-43.282383
-87.17277486910994,322.5,-43.327824
-87.17277486910994,323.75,-43.373474
-87.17277486910994,325.0,-43.432095
-87.17277486910994,326.25,-43.504986
-87.17277486910994,327.5,-43.595596
-87.17277486910994,328.75,-43.67015
-87.17277486910994,330.0,-43.77432
-87.17277486910994,331.25,-43.89879
-87.17277486910994,332.5,-44.033463
-87.17277486910994,333.75,-44.15037
-87.17277486910994,335.0,-44.26556
-87.17277486910994,336.25,-44.40253
-87.17277486910994,337.5,-44.498493
-87.17277486910994,338.75,-44.587345
-87.17277486910994,340.0,-44.698273
-87.17277486910994,341.25,-44.823452
-87.17277486910994,342.5,-44.972225
-87.17277486910994,343.75,-45.178024
-87.17277486910994,345.0,-45.3719
-87.17277486910994,346.25,-45.471233
-87.17277486910994,347.5,-45.57719
-87.17277486910994,348.75,-45.700775
-87.17277486910994,350.0,-45.878372
-87.17277486910994,351.25,-46.09953
-87.17277486910994,352.5,-46.165863
-87.17277486910994,353.75,-46.230072
-87.17277486910994,355.0,-46.290894
-87.17277486910994,356.25,-46.35198
-87.17277486910994,357.5,-46.403522
-87.17277486910994,358.75,-46.45569
-86.2303664921466,0.0,-46.991497
-86.2303664921466,1.25,-47.089233
-86.2303664921466,2.5,-47.171062
-86.2303664921466,3.75,-47.23588
-86.2303664921466,5.0,-47.284306
-86.2303664921466,6.25,-47.31526
-86.2303664921466,7.5,-47.33324
-86.2303664921466,8.75,-47.3347
-86.2303664921466,10.0,-47.3208
-86.2303664921466,11.25,-47.318493
-86.2303664921466,12.5,-47.549435
-86.2303664921466,13.75,-47.751385
-86.2303664921466,15.0,-47.71623
-86.2303664921466,16.25,-47.659176
-86.2303664921466,17.5,-47.597317
-86.2303664921466,18.75,-47.531174
-86.2303664921466,20.0,-47.460644
-86.2303664921466,21.25,-47.391796
-86.2303664921466,22.5,-47.318737
-86.2303664921466,23.75,-47.243484
-86.2303664921466,25.0,-47.166676
-86.2303664921466,26.25,-47.406734
-86.2303664921466,27.5,-47.569992
-86.2303664921466,28.75,-47.50313
-86.2303664921466,30.0,-47.44524
-86.2303664921466,31.25,-47.706482
-86.2303664921466,32.5,-47.8145
-86.2303664921466,33.75,-47.842667
-86.2303664921466,35.0,-47.927105
-86.2303664921466,36.25,-48.13406
-86.2303664921466,37.5,-48.222164
-86.2303664921466,38.75,-48.401424
-86.2303664921466,40.0,-48.53174
-86.2303664921466,41.25,-48.608883
-86.2303664921466,42.5,-48.6745
-86.2303664921466,43.75,-48.734085
-86.2303664921466,45.0,-48.772476
-86.2303664921466,46.25,-48.81573
-86.2303664921466,47.5,-48.880833
-86.2303664921466,48.75,-48.939526
-86.2303664921466,50.0,-48.99255
-86.2303664921466,51.25,-49.04041
-86.2303664921466,52.5,-49.0844
-86.2303664921466,53.75,-49.126038
-86.2303664921466,55.0,-49.164776
-86.2303664921466,56.25,-49.200848
-86.2303664921466,57.5,-49.23878
-86.2303664921466,58.75,-49.27707
-86.2303664921466,60.0,-49.318054
-86.2303664921466,61.25,-49.36409
-86.2303664921466,62.5,-49.416016
-86.2303664921466,63.75,-49.469234
-86.2303664921466,65.0,-49.52154
-86.2303664921466,66.25,-49.576008
-86.2303664921466,67.5,-49.64005
-86.2303664921466,68.75,-49.70218
-86.2303664921466,70.0,-49.765377
-86.2303664921466,71.25,-49.832966
-86.2303664921466,72.5,-49.90901
-86.2303664921466,73.75,-49.98589
-86.2303664921466,75.0,-50.06734
-86.2303664921466,76.25,-50.163666
-86.2303664921466,77.5,-50.260456
-86.2303664921466,78.75,-50.359203
-86.2303664921466,80.0,-50.45471
-86.2303664921466,81.25,-50.54977
-86.2303664921466,82.5,-50.643158
-86.2303664921466,83.75,-50.729126
-86.2303664921466,85.0,-50.803555
-86.2303664921466,86.25,-50.86417
-86.2303664921466,87.5,-50.904648
-86.2303664921466,88.75,-50.94119
-86.2303664921466,90.0,-50.975784
-86.2303664921466,91.25,-50.995335
-86.2303664921466,92.5,-51.011307
-86.2303664921466,93.75,-51.00926
-86.2303664921466,95.0,-50.986393
-86.2303664921466,96.25,-50.97038
-86.2303664921466,97.5,-50.97945
-86.2303664921466,98.75,-50.97934
-86.2303664921466,100.0,-50.974255
-86.2303664921466,101.25,-50.966503
-86.2303664921466,102.5,-50.95808
-86.2303664921466,103.75,-50.944607
-86.2303664921466,105.0,-50.929638
-86.2303664921466,106.25,-50.91565
-86.2303664921466,107.5,-50.903584
-86.2303664921466,108.75,-50.89661
-86.2303664921466,110.0,-50.848053
-86.2303664921466,111.25,-50.769917
-86.2303664921466,112.5,-50.660885
-86.2303664921466,113.75,-50.52406
-86.2303664921466,115.0,-50.496628
-86.2303664921466,116.25,-50.454304
-86.2303664921466,117.5,-50.392548
-86.2303664921466,118.75,-50.30594
-86.2303664921466,120.0,-50.18434
-86.2303664921466,121.25,-50.02705
-86.2303664921466,122.5,-49.83568
-86.2303664921466,123.75,-49.61674
-86.2303664921466,125.0,-49.375427
-86.2303664921466,126.25,-49.1015
-86.2303664921466,127.5,-48.416687
-86.2303664921466,128.75,-48.05298
-86.2303664921466,130.0,-47.746784
-86.2303664921466,131.25,-47.469177
-86.2303664921466,132.5,-47.199005
-86.2303664921466,133.75,-46.937595
-86.2303664921466,135.0,-46.678486
-86.2303664921466,136.25,-46.36465
-86.2303664921466,137.5,-46.062733
-86.2303664921466,138.75,-45.78639
-86.2303664921466,140.0,-45.52742
-86.2303664921466,141.25,-45.294712
-86.2303664921466,142.5,-45.07326
-86.2303664921466,143.75,-44.850338
-86.2303664921466,145.0,-44.621998
-86.2303664921466,146.25,-44.38885
-86.2303664921466,147.5,-44.142048
-86.2303664921466,148.75,-43.887226
-86.2303664921466,150.0,-43.603558
-86.2303664921466,151.25,-43.30512
-86.2303664921466,152.5,-42.955585
-86.2303664921466,153.75,-42.54518
-86.2303664921466,155.0,-42.07648
-86.2303664921466,156.25,-41.65846
-86.2303664921466,157.5,-41.24287
-86.2303664921466,158.75,-40.834072
-86.2303664921466,160.0,-40.38695
-86.2303664921466,161.25,-39.89165
-86.2303664921466,162.5,-39.4413
-86.2303664921466,163.75,-39.101135
-86.2303664921466,165.0,-38.820435
-86.2303664921466,166.25,-38.53677
-86.2303664921466,167.5,-38.246487
-86.2303664921466,168.75,-37.962147
-86.2303664921466,170.0,-37.789936
-86.2303664921466,171.25,-37.61859
-86.2303664921466,172.5,-37.47646
-86.2303664921466,173.75,-37.37998
-86.2303664921466,175.0,-37.400166
-86.2303664921466,176.25,-37.39189
-86.2303664921466,177.5,-37.41463
-86.2303664921466,178.75,-37.335423
-86.2303664921466,180.0,-37.192642
-86.2303664921466,181.25,-37.032482
-86.2303664921466,182.5,-36.943146
-86.2303664921466,183.75,-37.14342
-86.2303664921466,185.0,-37.319614
-86.2303664921466,186.25,-37.254154
-86.2303664921466,187.5,-37.12328
-86.2303664921466,188.75,-36.768826
-86.2303664921466,190.0,-36.14701
-86.2303664921466,191.25,-35.46051
-86.2303664921466,192.5,-34.934246
-86.2303664921466,193.75,-34.77125
-86.2303664921466,195.0,-35.097782
-86.2303664921466,196.25,-34.550793
-86.2303664921466,197.5,-32.720673
-86.2303664921466,198.75,-32.169758
-86.2303664921466,200.0,-31.130816
-86.2303664921466,201.25,-32.942745
-86.2303664921466,202.5,-35.371853
-86.2303664921466,203.75,-35.53631
-86.2303664921466,205.0,-33.52474
-86.2303664921466,206.25,-31.820862
-86.2303664921466,207.5,-30.515335
-86.2303664921466,208.75,-30.28195
-86.2303664921466,210.0,-30.506624
-86.2303664921466,211.25,-31.435633
-86.2303664921466,212.5,-32.035923
-86.2303664921466,213.75,-33.622147
-86.2303664921466,215.0,-33.895737
-86.2303664921466,216.25,-34.297215
-86.2303664921466,217.5,-34.401913
-86.2303664921466,218.75,-35.13843
-86.2303664921466,220.0,-35.7307
-86.2303664921466,221.25,-36.08585
-86.2303664921466,222.5,-35.91145
-86.2303664921466,223.75,-35.620094
-86.2303664921466,225.0,-35.67003
-86.2303664921466,226.25,-35.349583
-86.2303664921466,227.5,-34.32575
-86.2303664921466,228.75,-33.677063
-86.2303664921466,230.0,-33.473606
-86.2303664921466,231.25,-34.23923
-86.2303664921466,232.5,-34.554104
-86.2303664921466,233.75,-35.478405
-86.2303664921466,235.0,-36.32727
-86.2303664921466,236.25,-36.720463
-86.2303664921466,237.5,-37.121384
-86.2303664921466,238.75,-37.42126
-86.2303664921466,240.0,-37.65982
-86.2303664921466,241.25,-37.683056
-86.2303664921466,242.5,-37.629963
-86.2303664921466,243.75,-37.801468
-86.2303664921466,245.0,-38.036808
-86.2303664921466,246.25,-38.29332
-86.2303664921466,247.5,-38.57716
-86.2303664921466,248.75,-38.863903
-86.2303664921466,250.0,-39.19136
-86.2303664921466,251.25,-39.702682
-86.2303664921466,252.5,-40.052536
-86.2303664921466,253.75,-40.251484
-86.2303664921466,255.0,-40.393467
-86.2303664921466,256.25,-40.45609
-86.2303664921466,257.5,-40.38399
-86.2303664921466,258.75,-40.01962
-86.2303664921466,260.0,-39.152046
-86.2303664921466,261.25,-38.718258
-86.2303664921466,262.5,-38.4564
-86.2303664921466,263.75,-38.36775
-86.2303664921466,265.0,-38.31505
-86.2303664921466,266.25,-38.298077
-86.2303664921466,267.5,-38.169827
-86.2303664921466,268.75,-38.038372
-86.2303664921466,270.0,-37.904755
-86.2303664921466,271.25,-37.76858
-86.2303664921466,272.5,-37.518055
-86.2303664921466,273.75,-37.281116
-86.2303664921466,275.0,-37.16374
-86.2303664921466,276.25,-37.11765
-86.2303664921466,277.5,-37.102467
-86.2303664921466,278.75,-37.102768
